status,evse_id,coordinates_latitude,coordinates_longitude
AVAILABLE,IT*ENX*E20XP22T5HK4AL00212*2,41.929605,12.472637
AVAILABLE,IT*ENX*E20XP22T5HK4AL00214*1,44.489472,11.254222
AVAILABLE,IT*ENX*E20XP22T5HK4AL00214*2,44.489472,11.254222
AVAILABLE,IT*ENX*E20XP22T5HK4AL00215*1,41.923134,12.506911
AVAILABLE,IT*ENX*E20XP22T5HK4AL00215*2,41.923134,12.506911
AVAILABLE,IT*ENX*E20XP22T5HK4AL00217*1,43.108784,12.359647
AVAILABLE,IT*ENX*E20XP22T5HK4AL00217*2,43.108784,12.359647
AVAILABLE,IT*ENX*E20XP22T5HK4AL00218*1,41.921023,12.498054
AVAILABLE,IT*ENX*E20XP22T5HK4AL00218*2,41.921023,12.498054
AVAILABLE,IT*ENX*E20XP22T5HK4AL00219*1,38.843404,16.606513
AVAILABLE,IT*ENX*E20XP22T5HK4AL00219*2,38.843404,16.606513
AVAILABLE,IT*ENX*E20XP22T5HK4AL00221*1,39.010432,16.726115
AVAILABLE,IT*ENX*E20XP22T5HK4AL00221*2,39.010432,16.726115
AVAILABLE,IT*ENX*E20XP22T5HK4AL00222*1,45.389092,9.260126
AVAILABLE,IT*ENX*E20XP22T5HK4AL00222*2,45.389092,9.260126
AVAILABLE,IT*ENX*E20XP22T5HK4AL00223*1,43.8647,10.809593
CHARGING,IT*ENX*E20XP22T5HK4AL00223*2,43.8647,10.809593
AVAILABLE,IT*ENX*E20XP22T5HK4AL00224*1,41.60515,12.541808
AVAILABLE,IT*ENX*E20XP22T5HK4AL00224*2,41.60515,12.541808
AVAILABLE,IT*ENX*E20XP22T5HK4AL00225*1,41.884777,12.461352
AVAILABLE,IT*ENX*E20XP22T5HK4AL00225*2,41.884777,12.461352
AVAILABLE,IT*ENX*E20XP22T5HK4AL00227*1,41.929822,12.46694
CHARGING,IT*ENX*E20XP22T5HK4AL00227*2,41.929822,12.46694
CHARGING,IT*ENX*E20XP22T5HK4AL00228*1,41.904361,12.490719
CHARGING,IT*ENX*E20XP22T5HK4AL00228*2,41.904361,12.490719
RESERVED,IT*ENX*E20XP22T5HK4AL00229*1,41.904457,12.491093
CHARGING,IT*ENX*E20XP22T5HK4AL00229*2,41.904457,12.491093
AVAILABLE,IT*ENX*E20XP22T5HK4AL00230*1,41.909314,12.452521
AVAILABLE,IT*ENX*E20XP22T5HK4AL00230*2,41.909314,12.452521
AVAILABLE,IT*ENX*E20XP22T5HK4AL00231*1,41.909266,12.45254
AVAILABLE,IT*ENX*E20XP22T5HK4AL00231*2,41.909266,12.45254
AVAILABLE,IT*ENX*E20XP22T5HK4AL00232*1,44.698164,11.472842
AVAILABLE,IT*ENX*E20XP22T5HK4AL00232*2,44.698164,11.472842
OUTOFORDER,IT*ENX*E20XP22T5HK4AL00233*1,44.48817,11.34367
CHARGING,IT*ENX*E20XP22T5HK4AL00233*2,44.48817,11.34367
AVAILABLE,IT*ENX*E20XP22T5HK4AL00234*1,44.50262,11.33997
AVAILABLE,IT*ENX*E20XP22T5HK4AL00234*2,44.50262,11.33997
AVAILABLE,IT*ENX*E20XP22T5HK4AL00235*1,44.49523,11.33513
AVAILABLE,IT*ENX*E20XP22T5HK4AL00235*2,44.49523,11.33513
AVAILABLE,IT*ENX*E20XP22T5HK4AL00236*1,44.499,11.3452
AVAILABLE,IT*ENX*E20XP22T5HK4AL00236*2,44.499,11.3452
AVAILABLE,IT*ENX*E20XP22T5HK4AL00237*1,38.734483,16.158496
AVAILABLE,IT*ENX*E20XP22T5HK4AL00237*2,38.734483,16.158496
AVAILABLE,IT*ENX*E20XP22T5HK4AL00238*1,43.211061,12.072188
AVAILABLE,IT*ENX*E20XP22T5HK4AL00238*2,43.211061,12.072188
AVAILABLE,IT*ENX*E20XP22T5HK4AL00240*1,43.206307,12.097582
AVAILABLE,IT*ENX*E20XP22T5HK4AL00240*2,43.206307,12.097582
AVAILABLE,IT*ENX*E20XP22T5HK4AL00241*1,43.193043,12.076967
AVAILABLE,IT*ENX*E20XP22T5HK4AL00241*2,43.193043,12.076967
AVAILABLE,IT*ENX*E20XP22T5HK4AL00242*1,41.92011,12.494053
CHARGING,IT*ENX*E20XP22T5HK4AL00242*2,41.92011,12.494053
AVAILABLE,IT*ENX*E20XP22T5HK4AL00243*1,44.487453,11.356469
AVAILABLE,IT*ENX*E20XP22T5HK4AL00243*2,44.487453,11.356469
AVAILABLE,IT*ENX*E20XP22T5HK4AL00244*1,44.501671,11.396047
AVAILABLE,IT*ENX*E20XP22T5HK4AL00244*2,44.501671,11.396047
AVAILABLE,IT*ENX*E20XP22T5HK4AL00245*1,41.898833,12.503123
AVAILABLE,IT*ENX*E20XP22T5HK4AL00245*2,41.898833,12.503123
AVAILABLE,IT*ENX*E20XP22T5HK4AL00246*1,44.420082,11.976092
AVAILABLE,IT*ENX*E20XP22T5HK4AL00246*2,44.420082,11.976092
AVAILABLE,IT*ENX*E20XP22T5HK4AL00247*1,41.299759,13.040363
AVAILABLE,IT*ENX*E20XP22T5HK4AL00247*2,41.299759,13.040363
AVAILABLE,IT*ENX*E20XP22T5HK4AL00249*1,41.213481,13.572167
AVAILABLE,IT*ENX*E20XP22T5HK4AL00249*2,41.213481,13.572167
AVAILABLE,IT*ENX*E20XP22T5HK4AL00251*1,37.81466,13.297567
AVAILABLE,IT*ENX*E20XP22T5HK4AL00251*2,37.81466,13.297567
AVAILABLE,IT*ENX*E20XP22T5HK4AL00252*1,45.701774,8.997451
AVAILABLE,IT*ENX*E20XP22T5HK4AL00252*2,45.701774,8.997451
AVAILABLE,IT*ENX*E20XP22T5HK4AL00254*1,44.237387,9.729036
AVAILABLE,IT*ENX*E20XP22T5HK4AL00254*2,44.237387,9.729036
AVAILABLE,IT*ENX*E20XP22T5HK4AL00258*1,40.160274,16.644787
AVAILABLE,IT*ENX*E20XP22T5HK4AL00258*2,40.160274,16.644787
AVAILABLE,IT*ENX*E20XP22T5HK4AL00259*1,40.216452,18.166254
AVAILABLE,IT*ENX*E20XP22T5HK4AL00259*2,40.216452,18.166254
AVAILABLE,IT*ENX*E20XP22T5HK4AL00260*1,45.96335,9.928466
AVAILABLE,IT*ENX*E20XP22T5HK4AL00260*2,45.96335,9.928466
AVAILABLE,IT*ENX*E20XP22T5HK4AL00261*1,40.420107,15.224027
AVAILABLE,IT*ENX*E20XP22T5HK4AL00261*2,40.420107,15.224027
AVAILABLE,IT*ENX*E20XP22T5HK4AL00262*1,42.372565,14.148325
CHARGING,IT*ENX*E20XP22T5HK4AL00262*2,42.372565,14.148325
AVAILABLE,IT*ENX*E20XP22T5HK4AL00263*1,44.782305,8.371139
AVAILABLE,IT*ENX*E20XP22T5HK4AL00263*2,44.782305,8.371139
AVAILABLE,IT*ENX*E20XP22T5HK4AL00264*1,46.053504,10.350355
AVAILABLE,IT*ENX*E20XP22T5HK4AL00264*2,46.053504,10.350355
AVAILABLE,IT*ENX*E20XP22T5HK4AL00265*1,40.667192,16.597169
AVAILABLE,IT*ENX*E20XP22T5HK4AL00265*2,40.667192,16.597169
AVAILABLE,IT*ENX*E20XP22T5HK4AL00268*1,41.702123,14.933988
AVAILABLE,IT*ENX*E20XP22T5HK4AL00268*2,41.702123,14.933988
AVAILABLE,IT*ENX*E20XP22T5HK4AL00270*1,45.818925,9.268883
AVAILABLE,IT*ENX*E20XP22T5HK4AL00270*2,45.818925,9.268883
AVAILABLE,IT*ENX*E20XP22T5HK4AL00273*1,43.561111,11.535278
AVAILABLE,IT*ENX*E20XP22T5HK4AL00273*2,43.561111,11.535278
AVAILABLE,IT*ENX*E20XP22T5HK4AL00274*1,44.517434,11.401441
AVAILABLE,IT*ENX*E20XP22T5HK4AL00274*2,44.517434,11.401441
AVAILABLE,IT*ENX*E20XP22T5HK4AL00275*1,38.970499,16.436147
AVAILABLE,IT*ENX*E20XP22T5HK4AL00275*2,38.970499,16.436147
AVAILABLE,IT*ENX*E20XP22T5HK4AL00276*1,38.044632,15.655623
CHARGING,IT*ENX*E20XP22T5HK4AL00276*2,38.044632,15.655623
AVAILABLE,IT*ENX*E20XP22T5HK4AL00277*1,39.844521,18.369193
AVAILABLE,IT*ENX*E20XP22T5HK4AL00277*2,39.844521,18.369193
AVAILABLE,IT*ENX*E20XP22T5HK4AL00278*1,46.481563,11.95528
AVAILABLE,IT*ENX*E20XP22T5HK4AL00278*2,46.481563,11.95528
AVAILABLE,IT*ENX*E20XP22T5HK4AL00279*1,44.502777,11.313929
CHARGING,IT*ENX*E20XP22T5HK4AL00279*2,44.502777,11.313929
AVAILABLE,IT*ENX*E20XP22T5HK4AL00280*1,42.3558,14.2887
CHARGING,IT*ENX*E20XP22T5HK4AL00280*2,42.3558,14.2887
OUTOFORDER,IT*ENX*E20XP22T5HK4AL00282*1,44.508504,11.467555
OUTOFORDER,IT*ENX*E20XP22T5HK4AL00282*2,44.508504,11.467555
AVAILABLE,IT*ENX*E20XP22T5HK4AL00283*1,42.424555,14.191254
AVAILABLE,IT*ENX*E20XP22T5HK4AL00283*2,42.424555,14.191254
AVAILABLE,IT*ENX*E20XP22T5HK4AL00284*1,41.729571,12.287929
AVAILABLE,IT*ENX*E20XP22T5HK4AL00284*2,41.729571,12.287929
AVAILABLE,IT*ENX*E20XP22T5HK4AL00285*1,44.496101,11.568819
AVAILABLE,IT*ENX*E20XP22T5HK4AL00285*2,44.496101,11.568819
AVAILABLE,IT*ENX*E20XP22T5HK4AL00286*1,44.46439,11.381935
CHARGING,IT*ENX*E20XP22T5HK4AL00286*2,44.46439,11.381935
AVAILABLE,IT*ENX*E20XP22T5HK4AL00289*1,44.517365,11.408208
AVAILABLE,IT*ENX*E20XP22T5HK4AL00289*2,44.517365,11.408208
AVAILABLE,IT*ENX*E20XP22T5HK4AL00290*1,44.513038,11.340135
AVAILABLE,IT*ENX*E20XP22T5HK4AL00290*2,44.513038,11.340135
AVAILABLE,IT*ENX*E20XP22T5HK4AL00292*1,44.515134,11.284221
AVAILABLE,IT*ENX*E20XP22T5HK4AL00292*2,44.515134,11.284221
AVAILABLE,IT*ENX*E20XP22T5HK4AL00294*1,44.50748,11.312015
AVAILABLE,IT*ENX*E20XP22T5HK4AL00294*2,44.50748,11.312015
AVAILABLE,IT*ENX*E20XP22T5HK4AL00295*1,43.102109,12.394486
AVAILABLE,IT*ENX*E20XP22T5HK4AL00295*2,43.102109,12.394486
AVAILABLE,IT*ENX*E20XP22T5HK4AL00296*1,41.724658,12.295801
AVAILABLE,IT*ENX*E20XP22T5HK4AL00296*2,41.724658,12.295801
AVAILABLE,IT*ENX*E20XP22T5HK4AL00297*1,42.727956,12.735169
CHARGING,IT*ENX*E20XP22T5HK4AL00297*2,42.727956,12.735169
AVAILABLE,IT*ENX*E20XP22T5HK4AL00298*1,42.049843,12.62618
AVAILABLE,IT*ENX*E20XP22T5HK4AL00298*2,42.049843,12.62618
AVAILABLE,IT*ENX*E20XP22T5HK4AL00299*1,41.942439,12.435985
AVAILABLE,IT*ENX*E20XP22T5HK4AL00299*2,41.942439,12.435985
AVAILABLE,IT*ENX*E20XP22T5HK4AL00300*1,43.846229,10.513803
CHARGING,IT*ENX*E20XP22T5HK4AL00300*2,43.846229,10.513803
CHARGING,IT*ENX*E20XP22T5HK4AZ00001*1,41.916985,12.455677
CHARGING,IT*ENX*E20XP22T5HK4AZ00001*2,41.916985,12.455677
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00002*1,41.907727,12.447476
CHARGING,IT*ENX*E20XP22T5HK4AZ00002*2,41.907727,12.447476
OUTOFORDER,IT*ENX*E20XP22T5HK4AZ00003*1,41.896874,12.474424
CHARGING,IT*ENX*E20XP22T5HK4AZ00003*2,41.896874,12.474424
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00004*1,41.916985,12.455677
CHARGING,IT*ENX*E20XP22T5HK4AZ00004*2,41.916985,12.455677
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00005*1,43.333149,12.905919
OUTOFORDER,IT*ENX*E20XP22T5HK4AZ00005*2,43.333149,12.905919
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00007*1,41.939057,12.420958
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00007*2,41.939057,12.420958
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00009*1,41.910753,12.448999
CHARGING,IT*ENX*E20XP22T5HK4AZ00009*2,41.910753,12.448999
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00010*1,43.30124,10.872751
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00010*2,43.30124,10.872751
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00011*1,45.525952,12.043557
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00011*2,45.525952,12.043557
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00013*1,42.804039,13.939517
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00013*2,42.804039,13.939517
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00014*1,42.788333,13.949722
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00014*2,42.788333,13.949722
OUTOFORDER,IT*ENX*E20XP22T5HK4AZ00016*1,42.80757,13.940684
OUTOFORDER,IT*ENX*E20XP22T5HK4AZ00016*2,42.80757,13.940684
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00017*1,42.807518,13.940705
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00017*2,42.807518,13.940705
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00018*1,42.808259,13.935192
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00018*2,42.808259,13.935192
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00019*1,44.844442,8.135495
CHARGING,IT*ENX*E20XP22T5HK4AZ00019*2,44.844442,8.135495
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00020*1,41.9005,13.8781
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00020*2,41.9005,13.8781
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00021*1,44.910883,7.360872
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00021*2,44.910883,7.360872
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00023*1,44.837,8.116972
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00023*2,44.837,8.116972
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00024*1,44.879155,8.315
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00024*2,44.879155,8.315
OUTOFORDER,IT*ENX*E20XP22T5HK4AZ00025*1,41.911014,12.464344
OUTOFORDER,IT*ENX*E20XP22T5HK4AZ00025*2,41.911014,12.464344
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00026*1,41.513473,12.629386
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00026*2,41.513473,12.629386
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00028*1,41.534216,12.565018
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00028*2,41.534216,12.565018
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00029*1,44.334781,9.589174
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00029*2,44.334781,9.589174
OUTOFORDER,IT*ENX*E20XP22T5HK4AZ00030*1,44.335392,9.587888
OUTOFORDER,IT*ENX*E20XP22T5HK4AZ00030*2,44.335392,9.587888
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00031*1,37.98089,12.955755
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00031*2,37.98089,12.955755
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00033*1,41.929429,12.516199
CHARGING,IT*ENX*E20XP22T5HK4AZ00033*2,41.929429,12.516199
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00034*1,42.789382,13.949453
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00034*2,42.789382,13.949453
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00035*1,41.448407,12.628861
CHARGING,IT*ENX*E20XP22T5HK4AZ00035*2,41.448407,12.628861
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00036*1,42.785833,13.912778
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00036*2,42.785833,13.912778
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00037*1,41.911032,12.464419
CHARGING,IT*ENX*E20XP22T5HK4AZ00037*2,41.911032,12.464419
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00041*1,40.936615,14.286541
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00041*2,40.936615,14.286541
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00043*1,43.904533,12.863447
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00043*2,43.904533,12.863447
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00044*1,40.2125,15.426389
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00044*2,40.2125,15.426389
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00045*1,44.759643,10.447523
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00045*2,44.759643,10.447523
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00047*1,43.556476,11.499764
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00047*2,43.556476,11.499764
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00049*1,43.819267,11.221111
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00049*2,43.819267,11.221111
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00050*1,41.24807,15.336129
AVAILABLE,IT*ENX*E20XP22T5HK4AZ00050*2,41.24807,15.336129
AVAILABLE,IT*ENX*E20XV11TDK03AB00005*1,44.749737,10.445591
AVAILABLE,IT*ENX*E20XV11TDK03AB00006*1,42.424555,14.191254
OUTOFORDER,IT*ENX*E20XV11TDK03AB00008*1,45.647448,11.846397
AVAILABLE,IT*ENX*E20XV11TDK03AB00019*1,45.649362,12.240648
OUTOFORDER,IT*ENX*E20XV11TDK03AB00028*1,45.676931,12.336465
AVAILABLE,IT*ENX*E20XV11TDK03AB00035*1,41.690602,15.392779
OUTOFORDER,IT*ENX*E20XV11TDK03AB00051*1,41.152877,16.403841
AVAILABLE,IT*ENX*E20XV11TDK03AB00071*1,37.596729,15.130724
CHARGING,IT*ENX*E20XV11TDK03AB00076*1,43.437341,13.654262
AVAILABLE,IT*ENX*E20XV11TDK03AB00100*1,45.035601,7.666138
AVAILABLE,IT*ENX*E20XV11TDK03AB00102*1,45.035656,7.666174
AVAILABLE,IT*ENX*E20XV11TDK03AB00103*1,45.035536,7.666111
AVAILABLE,IT*ENX*E20XV11TDK03AB00105*1,45.035688,7.666187
OUTOFORDER,IT*ENX*E20XV11TDK03AB00106*1,45.950735,11.260853
AVAILABLE,IT*ENX*E20XV11TDK03AB00107*1,45.035633,7.666153
AVAILABLE,IT*ENX*E20XV11TDK03AB00108*1,45.035567,7.666122
OUTOFORDER,IT*ENX*E20XV11TDK03AB00147*1,36.832666,14.769026
AVAILABLE,IT*ENX*E20XV11TDK03AB00156*1,37.982602,12.949891
OUTOFORDER,IT*ENX*E20XV11TDK03AB00178*1,45.564691,12.435277
AVAILABLE,IT*ENX*E20XV11TDK03AB00179*1,45.56469,12.435277
AVAILABLE,IT*ENX*E20ZH10T2001AF00001*1,40.848872,14.275267
AVAILABLE,IT*ENX*E20ZH10T2001AF00002*1,43.773472,11.246667
AVAILABLE,IT*ENX*E20ZH10T2001AF00003*1,43.774475,11.252254
AVAILABLE,IT*ENX*E20ZH10T2001AF00005*1,43.788604,11.239463
AVAILABLE,IT*ENX*E20ZH10T2001AF00006*1,43.778652,11.25495
AVAILABLE,IT*ENX*E20ZH10T2001AF00011*1,45.477307,9.189315
AVAILABLE,IT*ENX*E20ZH10T2001AF00012*1,41.924931,12.491106
CHARGING,IT*ENX*E20ZH10T2001AF00013*1,41.924931,12.491106
OUTOFORDER,IT*ENX*E20ZH10T2001AF00014*1,45.459865,9.191012
CHARGING,IT*ENX*E20ZH10T2001AF00015*1,45.477315,9.18927
AVAILABLE,IT*ENX*E20ZH10T2001AF00025*1,41.91198,12.525927
AVAILABLE,IT*ENX*E20ZH10T2001AF00028*1,45.477321,9.189234
AVAILABLE,IT*ENX*E20ZH10T2001AF00029*1,45.477307,9.189315
OUTOFORDER,IT*ENX*E20ZH10T2001AF00030*1,45.459865,9.191012
AVAILABLE,IT*ENX*E20ZH10T2001AF00036*1,40.832469,14.250495
AVAILABLE,IT*ENX*E20ZH10T2001AF00037*1,41.880087,12.504459
AVAILABLE,IT*ENX*E21BZ1506A*1,45.103408,7.667106
AVAILABLE,IT*ENX*E21BZ1506A*2,45.103408,7.667106
AVAILABLE,IT*ENX*E21BZ1506A*3,45.103408,7.667106
AVAILABLE,IT*ENX*E21BZ1507A*1,45.085625,7.678019
AVAILABLE,IT*ENX*E21BZ1507A*2,45.085625,7.678019
AVAILABLE,IT*ENX*E21BZ1507A*3,45.085625,7.678019
AVAILABLE,IT*ENX*E21BZ1508A*1,43.621721,13.408818
AVAILABLE,IT*ENX*E21BZ1508A*2,43.621721,13.408818
AVAILABLE,IT*ENX*E21BZ1508A*3,43.621721,13.408818
AVAILABLE,IT*ENX*E21BZ1509A*1,42.465757,12.173534
AVAILABLE,IT*ENX*E21BZ1509A*2,42.465757,12.173534
AVAILABLE,IT*ENX*E21BZ1509A*3,42.465757,12.173534
AVAILABLE,IT*ENX*E21BZ1510A*1,41.941822,12.434747
AVAILABLE,IT*ENX*E21BZ1510A*2,41.941822,12.434747
AVAILABLE,IT*ENX*E21BZ1510A*3,41.941822,12.434747
AVAILABLE,IT*ENX*E21BZ1511A*1,45.093024,7.683575
AVAILABLE,IT*ENX*E21BZ1511A*2,45.093024,7.683575
AVAILABLE,IT*ENX*E21BZ1511A*3,45.093024,7.683575
AVAILABLE,IT*ENX*E21BZ1512A*1,45.070092,7.634537
AVAILABLE,IT*ENX*E21BZ1512A*2,45.070092,7.634537
AVAILABLE,IT*ENX*E21BZ1512A*3,45.070092,7.634537
AVAILABLE,IT*ENX*E21BZ1513A*1,46.251124,10.488417
AVAILABLE,IT*ENX*E21BZ1513A*2,46.251124,10.488417
AVAILABLE,IT*ENX*E21BZ1513A*3,46.251124,10.488417
AVAILABLE,IT*ENX*E21BZ1514A*1,43.567634,11.485289
AVAILABLE,IT*ENX*E21BZ1514A*2,43.567634,11.485289
AVAILABLE,IT*ENX*E21BZ1514A*3,43.567634,11.485289
AVAILABLE,IT*ENX*E21BZ1515A*1,42.351311,13.343782
AVAILABLE,IT*ENX*E21BZ1515A*2,42.351311,13.343782
AVAILABLE,IT*ENX*E21BZ1515A*3,42.351311,13.343782
CHARGING,IT*ENX*E21BZ1518A*1,46.058495,11.114552
OUTOFORDER,IT*ENX*E21BZ1518A*2,46.058495,11.114552
CHARGING,IT*ENX*E21BZ1518A*3,46.058495,11.114552
AVAILABLE,IT*ENX*E21BZ1520A*1,45.379358,9.212718
AVAILABLE,IT*ENX*E21BZ1520A*2,45.379358,9.212718
AVAILABLE,IT*ENX*E21BZ1520A*3,45.379358,9.212718
AVAILABLE,IT*ENX*E21BZ1521A*1,45.589993,9.21653
AVAILABLE,IT*ENX*E21BZ1521A*2,45.589993,9.21653
AVAILABLE,IT*ENX*E21BZ1521A*3,45.589993,9.21653
AVAILABLE,IT*ENX*E21BZ1522A*1,42.850055,13.61235
AVAILABLE,IT*ENX*E21BZ1522A*2,42.850055,13.61235
AVAILABLE,IT*ENX*E21BZ1522A*3,42.850055,13.61235
AVAILABLE,IT*ENX*E21BZ1523A*1,42.858005,13.593943
AVAILABLE,IT*ENX*E21BZ1523A*2,42.858005,13.593943
AVAILABLE,IT*ENX*E21BZ1523A*3,42.858005,13.593943
CHARGING,IT*ENX*E21BZ1525A*1,44.175163,8.326573
OUTOFORDER,IT*ENX*E21BZ1525A*2,44.175163,8.326573
AVAILABLE,IT*ENX*E21BZ1525A*3,44.175163,8.326573
AVAILABLE,IT*ENX*E21BZ1526A*1,44.552884,11.450897
AVAILABLE,IT*ENX*E21BZ1526A*2,44.552884,11.450897
AVAILABLE,IT*ENX*E21BZ1526A*3,44.552884,11.450897
CHARGING,IT*ENX*E21BZ1527A*1,45.483566,9.221381
OUTOFORDER,IT*ENX*E21BZ1527A*2,45.483566,9.221381
CHARGING,IT*ENX*E21BZ1527A*3,45.483566,9.221381
AVAILABLE,IT*ENX*E21BZ1528A*1,44.531507,11.423099
AVAILABLE,IT*ENX*E21BZ1528A*2,44.531507,11.423099
AVAILABLE,IT*ENX*E21BZ1528A*3,44.531507,11.423099
AVAILABLE,IT*ENX*E21BZ1529A*1,45.015114,7.566801
AVAILABLE,IT*ENX*E21BZ1529A*2,45.015114,7.566801
AVAILABLE,IT*ENX*E21BZ1529A*3,45.015114,7.566801
OUTOFORDER,IT*ENX*E21BZ1530A*1,40.592323,8.285293
OUTOFORDER,IT*ENX*E21BZ1530A*2,40.592323,8.285293
OUTOFORDER,IT*ENX*E21BZ1530A*3,40.592323,8.285293
AVAILABLE,IT*ENX*E21BZ1531A*1,41.585708,12.658778
AVAILABLE,IT*ENX*E21BZ1531A*2,41.585708,12.658778
AVAILABLE,IT*ENX*E21BZ1531A*3,41.585708,12.658778
AVAILABLE,IT*ENX*E21BZ1532A*1,45.342288,9.324566
AVAILABLE,IT*ENX*E21BZ1532A*2,45.342288,9.324566
AVAILABLE,IT*ENX*E21BZ1532A*3,45.342288,9.324566
AVAILABLE,IT*ENX*E21BZ1533A*1,44.822606,9.997666
AVAILABLE,IT*ENX*E21BZ1533A*2,44.822606,9.997666
AVAILABLE,IT*ENX*E21BZ1533A*3,44.822606,9.997666
AVAILABLE,IT*ENX*E21BZ1535A*1,45.81038,8.268271
AVAILABLE,IT*ENX*E21BZ1535A*2,45.81038,8.268271
AVAILABLE,IT*ENX*E21BZ1535A*3,45.81038,8.268271
AVAILABLE,IT*ENX*E21BZ1536A*1,45.546806,8.869782
AVAILABLE,IT*ENX*E21BZ1536A*2,45.546806,8.869782
AVAILABLE,IT*ENX*E21BZ1536A*3,45.546806,8.869782
AVAILABLE,IT*ENX*E21BZ2135B*1,45.548189,12.304629
AVAILABLE,IT*ENX*E21BZ2135B*2,45.548189,12.304629
CHARGING,IT*ENX*E21EP22T3KK4AK00341*1,45.466663,9.193009
AVAILABLE,IT*ENX*E21EP22T3KK4AK00341*2,45.466663,9.193009
AVAILABLE,IT*ENX*E21XC11T2J03BF00474*1,39.94111,18.319425
AVAILABLE,IT*ENX*E21XK11M1J03BF00235*1,45.815622,8.832642
AVAILABLE,IT*ENX*E21XK11M1J03BF00236*1,45.815593,8.832649
AVAILABLE,IT*ENX*E21XK11M1J03BF00237*1,45.815663,8.832642
AVAILABLE,IT*ENX*E21XK11M1J03BF00248*1,45.815644,8.832642
AVAILABLE,IT*ENX*E21XK11M1J03BF00541*1,45.509763,11.628726
AVAILABLE,IT*ENX*E21XK11M2J03BF00336*1,45.035927,7.666308
CHARGING,IT*ENX*E21XK11M2J03BF01610*1,41.944697,12.469674
AVAILABLE,IT*ENX*E21XK11T2J03BB00250*1,44.976153,7.71236
CHARGING,IT*ENX*E21XK11T2J03BB00255*1,44.905994,8.879343
AVAILABLE,IT*ENX*E21XK11T2J03BB00565*1,42.45597,14.179229
AVAILABLE,IT*ENX*E21XK11T2J03BB00570*1,41.002299,14.226376
AVAILABLE,IT*ENX*E21XK11T2J03BB00573*1,42.45597,14.179229
AVAILABLE,IT*ENX*E21XK11T2J03BB00580*1,40.861143,14.270576
OUTOFORDER,IT*ENX*E21XK11T2J03BB00590*1,40.862587,14.271039
OUTOFORDER,IT*ENX*E21XK11T2J03BB00623*1,45.952324,8.673671
AVAILABLE,IT*ENX*E21XK11T2J03BB00647*1,45.451373,9.225868
